 20220628-075828,[command] python run_expid.py --version pytorch --config Criteo/AutoInt_criteo_x1/AutoInt_criteo_x1_tuner_config_04 --expid AutoInt_criteo_x1_012_e71394ec --gpu 3,[exp_id] AutoInt_criteo_x1_012_e71394ec,[dataset_id] criteo_x1_7b681156,[train] N.A.,[val] AUC: 0.812279 - logloss: 0.439670,[test] AUC: 0.812593 - logloss: 0.439238
 20220628-104435,[command] python run_expid.py --version pytorch --config Criteo/AutoInt_criteo_x1/AutoInt_criteo_x1_tuner_config_04 --expid AutoInt_criteo_x1_004_1b6439e7 --gpu 3,[exp_id] AutoInt_criteo_x1_004_1b6439e7,[dataset_id] criteo_x1_7b681156,[train] N.A.,[val] AUC: 0.812296 - logloss: 0.439498,[test] AUC: 0.812567 - logloss: 0.439112
 20220628-082620,[command] python run_expid.py --version pytorch --config Criteo/AutoInt_criteo_x1/AutoInt_criteo_x1_tuner_config_04 --expid AutoInt_criteo_x1_001_0766c4e2 --gpu 0,[exp_id] AutoInt_criteo_x1_001_0766c4e2,[dataset_id] criteo_x1_7b681156,[train] N.A.,[val] AUC: 0.812050 - logloss: 0.439818,[test] AUC: 0.812350 - logloss: 0.439399
 20220627-210912,[command] python run_expid.py --version pytorch --config Criteo/AutoInt_criteo_x1/AutoInt_criteo_x1_tuner_config_04 --expid AutoInt_criteo_x1_008_15ab2e52 --gpu 7,[exp_id] AutoInt_criteo_x1_008_15ab2e52,[dataset_id] criteo_x1_7b681156,[train] N.A.,[val] AUC: 0.811673 - logloss: 0.440116,[test] AUC: 0.811948 - logloss: 0.439724
 20220628-061120,[command] python run_expid.py --version pytorch --config Criteo/AutoInt_criteo_x1/AutoInt_criteo_x1_tuner_config_04 --expid AutoInt_criteo_x1_009_e0cee734 --gpu 0,[exp_id] AutoInt_criteo_x1_009_e0cee734,[dataset_id] criteo_x1_7b681156,[train] N.A.,[val] AUC: 0.811597 - logloss: 0.440301,[test] AUC: 0.811923 - logloss: 0.439857
 20220628-060427,[command] python run_expid.py --version pytorch --config Criteo/AutoInt_criteo_x1/AutoInt_criteo_x1_tuner_config_04 --expid AutoInt_criteo_x1_002_17175f63 --gpu 1,[exp_id] AutoInt_criteo_x1_002_17175f63,[dataset_id] criteo_x1_7b681156,[train] N.A.,[val] AUC: 0.811484 - logloss: 0.440323,[test] AUC: 0.811798 - logloss: 0.439895
 20220627-220443,[command] python run_expid.py --version pytorch --config Criteo/AutoInt_criteo_x1/AutoInt_criteo_x1_tuner_config_04 --expid AutoInt_criteo_x1_006_26c4ca99 --gpu 5,[exp_id] AutoInt_criteo_x1_006_26c4ca99,[dataset_id] criteo_x1_7b681156,[train] N.A.,[val] AUC: 0.811442 - logloss: 0.440345,[test] AUC: 0.811757 - logloss: 0.439908
 20220628-052225,[command] python run_expid.py --version pytorch --config Criteo/AutoInt_criteo_x1/AutoInt_criteo_x1_tuner_config_04 --expid AutoInt_criteo_x1_010_908e4976 --gpu 1,[exp_id] AutoInt_criteo_x1_010_908e4976,[dataset_id] criteo_x1_7b681156,[train] N.A.,[val] AUC: 0.811319 - logloss: 0.440513,[test] AUC: 0.811632 - logloss: 0.440103
 20220627-203855,[command] python run_expid.py --version pytorch --config Criteo/AutoInt_criteo_x1/AutoInt_criteo_x1_tuner_config_04 --expid AutoInt_criteo_x1_005_bb5d541c --gpu 4,[exp_id] AutoInt_criteo_x1_005_bb5d541c,[dataset_id] criteo_x1_7b681156,[train] N.A.,[val] AUC: 0.811247 - logloss: 0.440585,[test] AUC: 0.811502 - logloss: 0.440186
 20220628-074812,[command] python run_expid.py --version pytorch --config Criteo/AutoInt_criteo_x1/AutoInt_criteo_x1_tuner_config_04 --expid AutoInt_criteo_x1_011_9f4f7bd0 --gpu 2,[exp_id] AutoInt_criteo_x1_011_9f4f7bd0,[dataset_id] criteo_x1_7b681156,[train] N.A.,[val] AUC: 0.809766 - logloss: 0.442001,[test] AUC: 0.810065 - logloss: 0.441597
 20220628-080448,[command] python run_expid.py --version pytorch --config Criteo/AutoInt_criteo_x1/AutoInt_criteo_x1_tuner_config_04 --expid AutoInt_criteo_x1_003_2e1ac60d --gpu 2,[exp_id] AutoInt_criteo_x1_003_2e1ac60d,[dataset_id] criteo_x1_7b681156,[train] N.A.,[val] AUC: 0.804484 - logloss: 0.446884,[test] AUC: 0.804801 - logloss: 0.446458
 20220627-213408,[command] python run_expid.py --version pytorch --config Criteo/AutoInt_criteo_x1/AutoInt_criteo_x1_tuner_config_04 --expid AutoInt_criteo_x1_007_bc2643db --gpu 6,[exp_id] AutoInt_criteo_x1_007_bc2643db,[dataset_id] criteo_x1_7b681156,[train] N.A.,[val] AUC: 0.803543 - logloss: 0.447714,[test] AUC: 0.803832 - logloss: 0.447285
